kode_pum,kode_bps,nama
13.02.18,1303061,Tigo Lurah
13.02.06,1303070,Lembang Jaya
13.02.19,1303071,Danau Kembar
13.02.07,1303080,Gunung Talang
13.02.08,1303090,Bukit Sundi
13.02.09,1303100,Ix Koto Sungai Lasi
13.02.10,1303110,Kubung
13.02.12,1303120,X Koto Diatas
13.02.11,1303130,X Koto Singkarak
13.02.13,1303140,Junjung Sirih
13.03.06,1304050,Kamang Baru
13.03.03,1304060,Tanjung Gadang
13.03.04,1304070,Sijunjung
13.03.07,1304071,Lubuk Tarok
13.03.05,1304080,Iv Nagari
13.03.10,1304090,Kupitan
13.03.08,1304100,Koto Vii
13.03.09,1304110,Sumpur Kudus
13.04.01,1305010,X Koto
13.04.02,1305020,Batipuh
13.04.14,1305021,Batipuah Selatan
13.04.09,1305030,Pariangan
13.04.03,1305040,Rambatan
13.04.04,1305050,Lima Kaum
13.04.05,1305060,Tanjung Emas
13.04.11,1305070,Padang Ganting
13.04.06,1305080,Lintau Buo
13.04.13,1305081,Lintau Buo Utara
13.04.07,1305090,Sungayang
13.04.08,1305100,Sungai Tarab
13.04.10,1305110,Salimpaung
13.04.12,1305111,Tanjuang Baru
13.05.02,1306010,Batang Anai
13.05.01,1306020,Lubuak Aluang
13.05.11,1306021,Sintuak Toboh Gadang
13.05.10,1306030,Ulakan Tapakih
13.05.03,1306040,Nan Sabaris
13.05.04,1306050,2 X 11 Anam Lingkuang
13.05.17,1306051,Anam Lingkuang
13.05.15,1306052,2 X 11 Kayu Tanam
13.05.05,1306060,Vii Koto
13.05.16,1306061,Koto Patamuan
13.05.12,1306062,Vii Koto Padang Sago
13.05.06,1306070,V Koto
13.05.14,1306071,V Koto Timur
13.05.08,1306080,Sungai Limau
13.05.13,1306081,Batang Gasan
13.05.07,1306090,Sungai Garinggiang
13.05.09,1306100,Iv Koto Aua Malintang
13.06.01,1307010,Tanjung Mutiara
13.06.02,1307020,Lubuk Basung
13.06.13,1307021,Ampek Nagari
13.06.03,1307030,Tanjung Raya
13.06.04,1307040,Matur
13.06.05,1307050,Iv Koto
13.06.16,1307051,Malalak
13.06.06,1307061,Banuhampu
13.06.12,1307062,Sungai Pua
13.06.07,1307070,Ampek Angkek
13.06.14,1307071,Candung
13.06.08,1307080,Baso
13.06.09,1307090,Tilatang Kamang
13.06.15,1307091,Kamang Magek
13.06.11,1307100,Palembayan
13.06.10,1307110,Palupuh
13.07.03,1308010,Payakumbuh
13.07.13,1308011,Akabiluru
13.07.04,1308020,Luak
13.07.09,1308021,Lareh Sago Halaban
13.07.10,1308022,Situjuah Limo Nagari
13.07.05,1308030,Harau
13.07.02,1308040,Guguak
13.07.11,1308041,Mungka
13.07.01,1308050,Suliki
13.07.12,1308051,Bukik Barisan
13.07.08,1308060,Gunuang Omeh
13.07.07,1308070,Kapur Ix
13.07.06,1308080,Pangkalan Koto Baru
13.08.04,1309070,Bonjol
13.08.13,1309071,Tigo Nagari
13.08.16,1309072,Simpang Alahan Mati
13.08.05,1309080,Lubuk Sikaping
13.08.12,1309100,Duo Koto
13.08.07,1309110,Panti
13.08.17,1309111,Padang Gelugur
13.08.14,1309121,Rao
13.08.08,1309122,Mapat Tunggul
13.08.15,1309123,Mapat Tunggul Selatan
13.08.19,1309124,Rao Selatan
13.08.18,1309125,Rao Utara
13.11.01,1310010,Sangir
13.11.04,1310020,Sangir Jujuan
13.11.07,1310021,Sangir Balai Janggo
13.11.05,1310030,Sangir Batang Hari
13.11.02,1310040,Sungai Pagu
13.11.06,1310041,Pauh Duo
13.11.03,1310050,Koto Parik Gadang Diateh
13.10.03,1311010,Sungai Rumbai
13.10.11,1311011,Koto Besar
13.10.10,1311012,Asam Jujuhan
13.10.01,1311020,Koto Baru
13.10.07,1311021,Koto Salak
13.10.08,1311022,Tiumang
13.10.09,1311023,Padang Laweh
13.10.04,1311030,Sitiung
13.10.06,1311031,Timpeh
13.10.02,1311040,Pulau Punjung
13.10.05,1311041,Sembilan Koto
13.12.01,1312010,Sungai Beremas
13.12.07,1312020,Ranah Batahan
13.12.08,1312030,Koto Balingka
13.12.09,1312040,Sungai Aur
13.12.02,1312050,Lembah Melintang
13.12.06,1312060,Gunung Tuleh
13.12.04,1312070,Talamau
13.12.03,1312080,Pasaman
13.12.10,1312090,Luhak Nan Duo
13.12.11,1312100,Sasak Ranah Pasisie
13.12.05,1312110,Kinali
13.71.05,1371010,Bungus Teluk Kabung
13.71.07,1371020,Lubuk Kilangan
13.71.06,1371030,Lubuk Begalung
13.71.01,1371040,Padang Selatan
13.71.02,1371050,Padang Timur
13.71.03,1371060,Padang Barat
13.71.04,1371070,Padang Utara
13.71.10,1371080,Nanggalo
13.71.09,1371090,Kuranji
13.71.08,1371100,Pauh
13.71.11,1371110,Koto Tangah
13.72.01,1372010,Lubuk Sikarah
13.72.02,1372020,Tanjung Harapan
13.73.03,1373010,Silungkang
13.73.01,1373020,Lembah Segar
13.73.02,1373030,Barangin
13.73.04,1373040,Talawi
13.74.02,1374010,Padang Panjang Barat
13.74.01,1374020,Padang Panjang Timur
13.75.01,1375010,Guguak Panjang
13.75.02,1375020,Mandiangin Koto Selayan
13.75.03,1375030,Aur Birugo Tigo Baleh
13.76.01,1376010,Payakumbuh Barat
13.76.05,1376011,Payakumbuh Selatan
13.76.03,1376020,Payakumbuh Timur
13.76.02,1376030,Payakumbuh Utara
13.76.04,1376031,Lamposi Tigo Nagori
13.77.03,1377010,Pariaman Selatan
13.77.01,1377020,Pariaman Tengah
13.77.04,1377021,Pariaman Timur
13.77.02,1377030,Pariaman Utara
14.09.01,1401010,Kuantan Mudik
14.09.12,1401011,Hulu Kuantan
14.09.07,1401012,Gunungtoar
14.09.15,1401013,Pucuk Rantau
14.09.03,1401020,Singingi
14.09.08,1401021,Singingi Hilir
14.09.02,1401030,Kuantan Tengah
14.09.14,1401031,Sentajo Raya
14.09.06,1401040,Benai
14.09.04,1401050,Kuantan Hilir
14.09.09,1401051,Pangean
14.09.10,1401052,Logas Tanah Darat
14.09.13,1401053,Kuantan Hilir Seberang
14.09.05,1401060,Cerenti
14.09.11,1401061,Inuman
14.02.05,1402010,Peranap
14.02.14,1402011,Batang Peranap
14.02.06,1402020,Seberida
14.02.07,1402021,Batang Cenaku
14.02.08,1402022,Batang Gansal
14.02.03,1402030,Kelayang
14.02.13,1402031,Rakit Kulim
14.02.04,1402040,Pasir Penyu
14.02.09,1402041,Lirik
14.02.11,1402042,Sungai Lala
14.02.12,1402043,Lubuk Batu Jaya
14.02.02,1402050,Rengat Barat
14.02.01,1402060,Rengat
14.02.10,1402061,Kuala Cenaku
14.04.09,1403010,Keritang
14.04.14,1403011,Kemuning
14.04.01,1403020,Reteh
14.04.20,1403021,Sungai Batang
14.04.02,1403030,Enok
14.04.10,1403040,Tanah Merah
14.04.03,1403050,Kuala Indragiri
14.04.18,1403051,Concong
14.04.04,1403060,Tembilahan
14.04.13,1403061,Tembilahan Hulu
14.04.05,1403070,Tempuling
14.04.19,1403071,Kempas
14.04.11,1403080,Batang Tuaka
14.04.06,1403090,Gaung Anak Serka
14.04.12,1403100,Gaung
14.04.07,1403110,Mandah
14.04.08,1403120,Kateman
14.04.15,1403121,Pelangiran
14.04.16,1403122,Teluk Belengkong
14.04.17,1403123,Pulau Burung
14.05.05,1404010,Langgam
14.05.02,1404011,Pangkalan Kerinci
14.05.11,1404012,Bandar Sei Kijang
14.05.03,1404020,Pangkalan Kuras
14.05.01,1404021,Ukui
14.05.04,1404022,Pangkalan Lesung
14.05.08,1404030,Bunut
14.05.06,1404031,Pelalawan
14.05.12,1404032,Bandar Petalangan
14.05.10,1404040,Kuala Kampar
14.05.07,1404041,Kerumutan
14.05.09,1404042,Teluk Meranti
14.08.03,1405010,Minas
14.08.05,1405011,Sungai Mandau
14.08.10,1405012,Kandis
14.08.01,1405020,Siak
14.08.07,1405021,Kerinci Kanan
14.08.04,1405022,Tualang
14.08.06,1405023,Dayun
14.08.11,1405024,Lubuk Dalam
14.08.09,1405025,Koto Gasib
14.08.13,1405026,Mempura
14.08.02,1405030,Sungai Apit
14.08.08,1405031,Bunga Raya
14.08.12,1405032,Sabak Auh
14.08.14,1405033,Pusako
14.01.07,1406010,Kampar Kiri
14.01.09,1406011,Kampar Kiri Hulu
14.01.08,1406012,Kampar Kiri Hilir
14.01.20,1406013,Gunung Sahilan
14.01.19,1406014,Kampar Kiri Tengah
14.01.04,1406020,Xiii Koto Kampar
14.01.21,1406021,Koto Kampar Hulu
14.01.05,1406030,Kuok
14.01.13,1406031,Salo
14.01.10,1406040,Tapung
14.01.12,1406041,Tapung Hulu
14.01.11,1406042,Tapung Hilir
14.01.01,1406050,Bangkinang Kota
14.01.15,1406051,Bangkinang
14.01.02,1406060,Kampar
14.01.17,1406061,Kampa
14.01.14,1406062,Rumbio Jaya
14.01.18,1406063,Kampar Utara
14.01.03,1406070,Tambang
14.01.06,1406080,Siak Hulu
14.01.16,1406081,Perhentian Raja
14.06.02,1407010,Rokan Iv Koto
14.06.16,1407011,Pendalian Iv Koto
14.06.11,1407020,Tandun
14.06.12,1407021,Kabun
14.06.01,1407022,Ujung Batu
14.06.07,1407030,Rambah Samo
14.06.03,1407040,Rambah
14.06.08,1407041,Rambah Hilir
14.06.10,1407042,Bangun Purba
14.06.04,1407050,Tambusai
14.06.09,1407051,Tambusai Utara
14.06.05,1407060,Kepenuhan
14.06.15,1407061,Kepenuhan Hulu
14.06.06,1407070,Kunto Darussalam
14.06.14,1407071,Pagaran Tapah Darussalam
14.06.13,1407072,Bonai Darussalam
14.03.09,1408010,Mandau
14.03.13,1408011,Pinggir
14.03.16,1408012,Bathin Solapan
14.03.15,1408013,Talang Muandau
14.03.03,1408020,Bukit Batu
14.03.12,1408021,Siak Kecil
14.03.14,1408022,Bandar Laksamana
14.03.10,1408030,Rupat
14.03.11,1408031,Rupat Utara
14.03.01,1408040,Bengkalis
14.03.02,1408050,Bantan
14.07.03,1409010,Tanah Putih
14.07.08,1409011,Pujud
14.07.09,1409012,Tanah Putih Tanjung Melawan
14.07.13,1409013,Rantau Kopar
14.07.16,1409014,Tanjung Medan
14.07.05,1409020,Bagansinembah
14.07.11,1409021,Simpang Kanan
14.07.17,1409022,Bagan Sinembah Raya
14.07.18,1409023,Balai Jaya
14.07.01,1409030,Kubu
14.07.06,1409031,Pasir Limau Kapas
14.07.15,1409032,Kubu Babussalam
14.07.02,1409040,Bangko
14.07.07,1409041,Sinaboi
14.07.12,1409042,Batu Hampar
14.07.14,1409043,Pekaitan
14.07.04,1409050,Rimba Melintang
14.07.10,1409051,Bangko Pusako
14.10.04,1410010,Tebing Tinggi Barat
14.10.01,1410020,Tebing Tinggi
14.10.07,1410021,Tebing Tinggi Timur
14.10.03,1410030,Rangsang
14.10.09,1410031,Rangsang Pesisir
14.10.02,1410040,Rangsang Barat
14.10.05,1410050,Merbau
14.10.06,1410051,Pulaumerbau
14.10.08,1410052,Tasik Putri Puyu
14.71.11,1471011,Payung Sekaki
14.71.13,1471012,Tuahmadani
14.71.08,1471013,Binawidya
14.71.07,1471020,Bukit Raya
14.71.09,1471021,Marpoyan Damai
14.71.10,1471022,Tenayan Raya
14.71.14,1471023,Kulim
14.71.04,1471030,Limapuluh
14.71.03,1471040,Sail
14.71.02,1471050,Pekanbaru Kota
14.71.01,1471060,Sukajadi
14.71.05,1471070,Senapelan
14.71.12,1471080,Rumbai
14.71.06,1471082,Rumbai Barat
14.71.15,1471083,Rumbai Timur
14.72.03,1473010,Bukit Kapur
14.72.05,1473011,Medang Kampai
14.72.04,1473012,Sungai Sembilan
14.72.01,1473020,Dumai Barat
14.72.07,1473021,Dumai Selatan
14.72.02,1473030,Dumai Timur
14.72.06,1473031,Dumai Kota
15.01.01,1501010,Gunung Raya
15.01.20,1501011,Bukit Kerman
15.01.07,1501020,Batang Merangin
15.01.08,1501030,Keliling Danau
15.01.23,1501031,Danau Kerinci Barat
15.01.02,1501040,Danau Kerinci
15.01.22,1501041,Tanah Cogok
15.01.04,1501050,Sitinjau Laut
15.01.05,1501070,Air Hangat
15.01.11,1501071,Air Hangat Timur
15.01.17,1501072,Depati Tujuh
15.01.21,1501073,Air Hangat Barat
15.01.06,1501080,Gunung Kerinci
15.01.16,1501081,Siulak
15.01.18,1501082,Siulak Mukai
15.01.09,1501090,Kayu Aro
15.01.15,1501091,Gunung Tujuh
15.01.19,1501092,Kayu Aro Barat
15.02.01,1502010,Jangkat
15.02.18,1502011,Jangkat Timur
15.02.03,1502020,Muara Siau
15.02.09,1502021,Lembah Masurai
15.02.24,1502022,Tiang Pumpung
15.02.06,1502030,Pamenang
15.02.13,1502031,Pamenang Barat
15.02.19,1502032,Renah Pamenang
15.02.20,1502033,Pamenang Selatan
15.02.02,1502040,Bangko
15.02.10,1502041,Bangko Barat
15.02.11,1502042,Nalo Tantan
15.02.12,1502043,Batang Masumai
15.02.04,1502050,Sungai Manau
15.02.16,1502051,Renah Pembarap
15.02.17,1502052,Pangkalan Jambu
15.02.05,1502060,Tabir
15.02.07,1502061,Tabir Ulu
15.02.08,1502062,Tabir Selatan
15.02.14,1502063,Tabir Ilir
15.02.15,1502064,Tabir Timur
15.02.22,1502065,Tabir Lintas
15.02.21,1502066,Margo Tabir
15.02.23,1502067,Tabir Barat
15.03.01,1503010,Batang Asai
15.03.02,1503020,Limun
15.03.10,1503021,Cermin Nan Gedang
15.03.05,1503030,Pelawan
15.03.09,1503031,Singkut
15.03.03,1503040,Sarolangun
15.03.08,1503041,Bathin Viii
15.03.04,1503050,Pauh
15.03.07,1503051,Air Hitam
15.03.06,1503060,Mandiangin
15.03.11,1503061,Mandiangin Timur
15.04.01,1504010,Mersam
15.04.06,1504011,Maro Sebo Ulu
15.04.04,1504020,Batin Xxiv
15.04.02,1504030,Muara Tembesi
15.04.03,1504040,Muara Bulian
15.04.07,1504041,Bajubang
15.04.08,1504042,Maro Sebo Ilir
15.04.05,1504050,Pemayung
15.05.05,1505010,Mestong
15.05.07,1505011,Sungai Bahar
15.05.10,1505012,Bahar Selatan
15.05.09,1505013,Bahar Utara
15.05.06,1505020,Kumpeh Ulu
15.05.08,1505021,Sungai Gelam
15.05.03,1505030,Kumpeh
15.05.04,1505040,Maro Sebo
15.05.11,1505041,Taman Rajo
15.05.01,1505050,Jambi Luar Kota
15.05.02,1505060,Sekernan
15.07.03,1506010,Mendahara
15.07.09,1506011,Mendahara Ulu
15.07.10,1506012,Geragai
15.07.06,1506020,Dendang
15.07.07,1506031,Muara Sabak Barat
15.07.01,1506032,Muara Sabak Timur
15.07.08,1506033,Kuala Jambi
15.07.04,1506040,Rantau Rasau
15.07.11,1506041,Berbak
15.07.02,1506050,Nipah Panjang
15.07.05,1506060,S A D U
15.06.01,1507010,Tungkal Ulu
15.06.05,1507011,Merlung
15.06.07,1507012,Batang Asam
15.06.06,1507013,Tebing Tinggi
15.06.08,1507014,Renah Mendaluh
15.06.09,1507015,Muara Papalik
15.06.03,1507020,Pengabuan
15.06.13,1507021,Senyerang
15.06.02,1507030,Tungkal Ilir
15.06.11,1507031,Bram Itam
15.06.10,1507032,Seberang Kota
15.06.04,1507040,Betara
15.06.12,1507041,Kuala Betara
15.09.02,1508010,Tebo Ilir
15.09.12,1508011,Muara Tabir
15.09.01,1508020,Tebo Tengah
15.09.05,1508021,Sumay
15.09.09,1508022,Tengah Ilir
15.09.04,1508030,Rimbo Bujang
15.09.07,1508031,Rimbo Ulu
15.09.08,1508032,Rimbo Ilir
15.09.03,1508040,Tebo Ulu
15.09.06,1508041,Vii Koto
15.09.10,1508042,Serai Serumpun
15.09.11,1508043,Vii Koto Ilir
15.08.06,1509010,Pelepat
15.08.09,1509011,Pelepat Ilir
15.08.10,1509021,Batin Ii Babeko
15.08.13,1509022,Rimbo Tengah
15.08.12,1509023,Bungo Dani
15.08.03,1509024,Pasar Muaro Bungo
15.08.11,1509025,Bathin Iii
15.08.02,1509030,Rantau Pandan
15.08.08,1509031,Muko-muko Bathin Vii
15.08.14,1509032,Bathin Iii Ulu
15.08.05,1509040,Tanah Sepenggal
15.08.17,1509041,Tanah Sepenggal Lintas
15.08.01,1509050,Tanah Tumbuh
15.08.07,1509051,Limbur Lubuk Mengkuang
15.08.15,1509052,Bathin Ii Pelayang
15.08.04,1509060,Jujuhan
15.08.16,1509061,Jujuhan Ilir
15.71.07,1571010,Kota Baru
15.71.09,1571011,Alam Barajo
15.71.02,1571020,Jambi Selatan
15.71.11,1571021,Paal Merah
15.71.08,1571030,Jelutung
15.71.04,1571040,Pasar Jambi
15.71.01,1571050,Telanaipura
15.71.10,1571051,Danau Sipin
15.71.06,1571060,Danau Teluk
15.71.05,1571070,Pelayangan
15.71.03,1571080,Jambi Timur
15.72.04,1572010,Tanah Kampung
15.72.05,1572020,Kumun Debai
15.72.01,1572030,Sungai Penuh
15.72.06,1572031,Pondok Tinggi
15.72.08,1572032,Sungai Bungkal
15.72.03,1572040,Hamparan Rawang
15.72.02,1572050,Pesisir Bukit
15.72.07,1572051,Koto Baru
16.01.28,1601052,Lengkiti
16.01.07,1601070,Sosoh Buay Rayap
16.01.08,1601080,Pengandonan
16.01.21,1601081,Semidang Aji
16.01.20,1601082,Ulu Ogan
16.01.31,1601083,Muara Jaya
16.01.09,1601090,Peninjauan
16.01.22,1601091,Lubuk Batang
16.01.29,1601092,Sinar Peninjauan
16.01.32,1601093,Kedaton Peninjauan Raya
16.01.14,1601130,Baturaja Timur
16.01.30,1601131,Lubuk Raja
16.01.13,1601140,Baturaja Barat
16.02.13,1602010,Lempuing
16.02.22,1602011,Lempuing Jaya
16.02.04,1602020,Mesuji
16.02.15,1602021,Sungai Menang
16.02.20,1602022,Mesuji Makmur
16.02.21,1602023,Mesuji Raya
16.02.11,1602030,Tulung Selapan
16.02.18,1602031,Cengal
16.02.03,1602040,Pedamaran
16.02.24,1602041,Pedamaran Timur
16.02.02,1602050,Tanjung Lubuk
16.02.23,1602051,Teluk Gelam
16.02.05,1602060,Kayu Agung
16.02.08,1602120,Sirah Pulau Padang
16.02.17,1602121,Jejawi
16.02.12,1602130,Pampangan
16.02.19,1602131,Pangkalan Lampam
16.02.14,1602140,Air Sugihan
16.03.08,1603010,Semende Darat Laut
16.03.10,1603011,Semende Darat Ulu
16.03.09,1603012,Semende Darat Tengah
16.03.01,1603020,Tanjung Agung
16.03.27,1603021,Panang Enim
16.03.15,1603031,Rambang
16.03.14,1603032,Lubai
16.03.25,1603033,Lubai Ulu
16.03.07,1603040,Lawang Kidul
16.03.02,1603050,Muara Enim
16.03.11,1603051,Ujan Mas
16.03.04,1603060,Gunung Megang
16.03.19,1603061,Benakat
16.03.23,1603062,Belimbing
16.03.03,1603070,Rambang Niru
16.03.26,1603071,Empat Petulai Dangku
16.03.06,1603090,Gelumbang
16.03.17,1603091,Lembak
16.03.16,1603092,Sungai Rotan
16.03.22,1603093,Muara Belida
16.03.21,1603094,Kelekar
16.03.24,1603095,Belida Darat
16.04.24,1604011,Tanjung Sakti Pumi
16.04.01,1604012,Tanjungsakti Pumu
16.04.07,1604040,Kota Agung
16.04.15,1604041,Mulak Ulu
16.04.27,1604042,Tanjungtebat
16.04.30,1604043,Mulak Sebingkai
16.04.08,1604050,Pulau Pinang
16.04.22,1604051,Pagar Gunung
16.04.25,1604052,Gumay Ulu
16.04.06,1604060,Jarai
16.04.12,1604061,Pajar Bulan
16.04.28,1604062,Muarapayang
16.04.29,1604063,Sukamerindu
16.04.19,1604111,Kikim Barat
16.04.17,1604112,Kikim Timur
16.04.16,1604113,Kikim Selatan
16.04.18,1604114,Kikim Tengah
16.04.10,1604120,Lahat
16.04.21,1604121,Gumay Talang
16.04.20,1604122,Pseksu
16.04.31,1604123,Lahat Selatan
16.04.09,1604131,Merapi Barat
16.04.23,1604132,Merapi Timur
16.04.26,1604133,Merapi Selatan
16.05.10,1605030,Stl Ulu Terawas
16.05.11,1605031,Selangit
16.05.19,1605032,Sumber Harta
16.05.01,1605040,Tugumulyo
16.05.13,1605041,Purwodadi
16.05.09,1605050,Muara Beliti
16.05.18,1605051,Tiang Pumpung Kepungut
16.05.08,1605060,Jayaloka
16.05.21,1605061,Suka Karya
16.05.03,1605070,Muara Kelingi
16.05.14,1605071,Bts. Ulu
16.05.20,1605072,Tuah Negeri
16.05.02,1605080,Muara Lakitan
16.05.12,1605090,Megang Sakti
16.06.05,1606010,Sanga Desa
16.06.06,1606020,Babat Toman
16.06.04,1606021,Batang Hari Leko
16.06.10,1606022,Plakat Tinggi
16.06.13,1606023,Lawan Wetan
16.06.03,1606030,Sungai Keruh
16.06.15,1606031,Jirak Jaya
16.06.01,1606040,Sekayu
16.06.02,1606041,Lais
16.06.07,1606090,Sungai Lilin
16.06.08,1606091,Keluang
16.06.14,1606092,Babat Supat
16.06.09,1606100,Bayung Lencir
16.06.11,1606101,Lalan
16.06.12,1606102,Tungkal Jaya
16.07.11,1607010,Rantau Bayur
16.07.05,1607020,Betung
16.07.16,1607021,Suak Tapeh
16.07.04,1607030,Pulau Rimau
16.07.15,1607031,Tungkal Ilir
16.07.21,1607032,Selat Penuguan
16.07.03,1607040,Banyuasin Iii
16.07.17,1607041,Sembawa
16.07.10,1607050,Talang Kelapa
16.07.12,1607051,Tanjung Lago
16.07.01,1607060,Banyuasin I
16.07.19,1607061,Air Kumbang
16.07.06,1607070,Rambutan
16.07.07,1607080,Muara Padang
16.07.13,1607081,Muara Sugihan
16.07.09,1607090,Makarti Jaya
16.07.14,1607091,Air Salek
16.07.02,1607100,Banyuasin Ii
16.07.20,1607101,Karang Agung Ilir
16.07.08,1607110,Muara Telang
16.07.18,1607111,Sumber Marga Telang
16.09.08,1608010,Mekakau Ilir
16.09.03,1608020,Banding Agung
16.09.13,1608021,Warkuk Ranau Selatan
16.09.12,1608022,Buay Pematang Ribu Ranau Tengah
16.09.09,1608030,Buay Pemaca
16.09.05,1608040,Simpang
16.09.17,1608041,Buana Pemaca
16.09.01,1608050,Muara Dua
16.09.19,1608051,Buay Rawan
16.09.06,1608060,Buay Sandang Aji
16.09.18,1608061,Tiga Dihaji
16.09.07,1608070,Buay Runjung
16.09.14,1608071,Runjung Agung
16.09.10,1608080,Kisam Tinggi
16.09.04,1608090,Muara Dua Kisam
16.09.11,1608091,Kisam Ilir
16.09.02,1608100,Pulau Beringin
16.09.16,1608101,Sindang Danau
16.09.15,1608102,Sungai Are
16.08.01,1609010,Martapura
16.08.11,1609011,Bunga Mayang
16.08.16,1609012,Jayapura
16.08.05,1609020,Buay Pemuka Peliung
16.08.02,1609030,Buay Madang
16.08.12,1609031,Buay Madang Timur
16.08.20,1609032,Buay Pemuka Bangsa Raja
16.08.06,1609040,Madang Suku Ii
16.08.13,1609041,Madang Suku Iii
16.08.07,1609050,Madang Suku I
16.08.18,1609051,Belitang Madang Raya
16.08.03,1609060,Belitang
16.08.17,1609061,Belitang Jaya
16.08.10,1609070,Belitang Iii
16.08.09,1609080,Belitang Ii
16.08.19,1609081,Belitang Mulya
16.08.08,1609090,Semendawai Suku Iii
16.08.15,1609091,Semendawai Timur
16.08.04,1609100,Cempaka
16.08.14,1609101,Semendawai Barat
16.10.01,1610010,Muara Kuang
16.10.14,1610011,Rambang Kuang
16.10.15,1610012,Lubuk Keliat
16.10.02,1610020,Tanjung Batu
16.10.16,1610021,Payaraman
16.10.06,1610030,Rantau Alai
16.10.13,1610031,Kandis
16.10.03,1610040,Tanjung Raja
16.10.11,1610041,Rantau Panjang
16.10.12,1610042,Sungai Pinang
16.10.05,1610050,Pemulutan
16.10.09,1610051,Pemulutan Selatan
16.10.10,1610052,Pemulutan Barat
16.10.04,1610060,Indralaya
16.10.07,1610061,Indralaya Utara
16.10.08,1610062,Indralaya Selatan
16.11.01,1611010,Muara Pinang
16.11.05,1611020,Lintang Kanan
16.11.02,1611030,Pendopo
16.11.10,1611031,Pendopo Barat
16.11.07,1611040,Pasemah Air Keruh
16.11.03,1611050,Ulu Musi
16.11.08,1611051,Sikap Dalam
16.11.06,1611060,Talang Padang
16.11.04,1611070,Tebing Tinggi
16.11.09,1611071,Saling
16.12.01,1612010,Talang Ubi
16.12.05,1612020,Tanah Abang
16.12.04,1612030,Abab
16.12.03,1612040,Penukal
16.12.02,1612050,Penukal Utara
16.13.07,1613010,Ulu Rawas
16.13.06,1613020,Karang Jaya
16.13.02,1613030,Rawas Ulu
16.13.01,1613040,Rupit
16.13.05,1613050,Karang Dapo
16.13.04,1613060,Rawas Ilir
16.13.03,1613070,Nibung
16.71.01,1671010,Ilir Barat Dua
16.71.12,1671011,Gandus
16.71.02,1671020,Seberang Ulu Satu
16.71.13,1671021,Kertapati
16.71.17,1671022,Jakabaring
16.71.03,1671030,Seberang Ulu Dua
16.71.14,1671031,Plaju
16.71.04,1671040,Ilir Barat Satu
16.71.11,1671041,Bukitkecil
16.71.05,1671050,Ilir Timur Satu
16.71.09,1671051,Kemuning
16.71.06,1671060,Ilir Timur Dua
16.71.10,1671061,Kalidoni
16.71.18,1671062,Ilir Timur Tiga
16.71.08,1671070,Sako
16.71.16,1671071,Sematangborang
16.71.07,1671080,Sukarami
16.71.15,1671081,Alang-alang Lebar
16.74.04,1672010,Rambang Kapak Tengah
16.74.02,1672020,Prabumulih Timur
16.74.06,1672021,Prabumulih Selatan
16.74.01,1672030,Prabumulih Barat
16.74.05,1672031,Prabumulih Utara
16.74.03,1672040,Cambai
16.72.04,1673010,Dempo Selatan
16.72.05,1673011,Dempo Tengah
16.72.03,1673020,Dempo Utara
16.72.02,1673030,Pagar Alam Selatan
16.72.01,1673040,Pagar Alam Utara
16.73.02,1674011,Lubuk Linggau Barat I
16.73.06,1674012,Lubuk Linggau Barat Ii
16.73.03,1674021,Lubuk Linggau Selatan I
16.73.07,1674022,Lubuk Linggau Selatan Ii
16.73.01,1674031,Lubuk Linggau Timur I
16.73.05,1674032,Lubuk Linggau Timur Ii
16.73.04,1674041,Lubuk Linggau Utara I
16.73.08,1674042,Lubuk Linggau Utara Ii
17.01.04,1701040,Manna
17.01.05,1701041,Kota Manna
17.01.01,1701042,Kedurang
17.01.10,1701043,Bunga Mas
17.01.11,1701044,Pasar Manna
17.01.07,1701045,Kedurang Ilir
17.01.02,1701050,Seginim
17.01.08,1701051,Air Nipis
17.01.03,1701060,Pino
17.01.06,1701061,Pino Raya
17.01.09,1701062,Ulu Manna
17.02.06,1702020,Kota Padang
17.02.23,1702021,Sindang Beliti Ilir
17.02.07,1702030,Padang Ulak Tanding
17.02.08,1702031,Sindang Kelingi
17.02.20,1702032,Binduriang
17.02.21,1702033,Sindang Beliti Ulu
17.02.22,1702034,Sindang Dataran
17.02.09,1702040,Curup
17.02.10,1702041,Bermani Ulu
17.02.11,1702042,Selupu Rejang
17.02.18,1702043,Curup Selatan
17.02.19,1702044,Curup Tengah
17.02.24,1702045,Bermani Ulu Raya
17.02.16,1702046,Curup Utara
17.02.17,1702047,Curup Timur
17.03.01,1703010,Enggano
17.03.06,1703050,Kerkap
17.03.16,1703051,Air Napal
17.03.15,1703052,Air Besi
17.03.19,1703053,Hulu Palik
17.03.22,1703054,Tanjung Agung Palik
17.03.07,1703060,Kota Arga Makmur
17.03.21,1703061,Arma Jaya
17.03.10,1703070,Lais
17.03.11,1703071,Batik Nau
17.03.08,1703072,Giri Mulya
17.03.20,1703073,Air Padang
17.03.09,1703080,Padang Jaya
17.03.12,1703090,Ketahun
17.03.13,1703091,Napal Putih
17.03.23,1703092,Ulok Kupai
17.03.24,1703093,Pinang Raya
17.03.14,1703100,Putri Hijau
17.03.25,1703101,Marga Sakti Sebelat
17.04.07,1704010,Nasal
17.04.06,1704020,Maje
17.04.05,1704030,Kaur Selatan
17.04.12,1704031,Tetap
