kode_pum,kode_bps,nama
11.02.06.2003,1104021009,Lawe Desky Sabas
11.02.06.2004,1104021010,Pardomuan I
11.02.06.2002,1104021011,Lawe Desky I
11.02.06.2016,1104021017,Muara Setia
11.02.06.2018,1104021018,Sejahtera Baru
11.02.06.2017,1104021019,Tanoh Alas
11.02.06.2015,1104021020,Cinta Makmur
11.02.06.2014,1104021021,Lawe Mantik
11.02.06.2012,1104021022,Kute Makmur
11.02.06.2007,1104021023,Lawe Desky Tongah
11.02.06.2024,1104021024,Lawe Tawakh
11.02.06.2025,1104021025,Sabilussalam
11.02.06.2026,1104021026,Lawe Desky Jaya
11.02.06.2027,1104021027,Pintu Alas
11.02.10.2005,1104022001,Lawe Kinga Tebing Tinggi
11.02.10.2007,1104022002,Lawe Beringin Horas
11.02.10.2008,1104022003,Lawe. Berigin Gayo
11.02.10.2009,1104022004,Suka Makmur
11.02.10.2013,1104022005,Ngkeran Alur Buluh
11.02.10.2001,1104022006,Simpang Semadam
11.02.10.2002,1104022007,Semadam Awal
11.02.10.2006,1104022008,Kebun Sere
11.02.10.2003,1104022009,Semadam Asal
11.02.10.2004,1104022010,Lawe Kinga Gabungan
11.02.10.2011,1104022011,Titi Pasir
11.02.10.2010,1104022012,Pasar Puntung
11.02.10.2019,1104022013,Lawe Petanduk-ii
11.02.10.2015,1104022014,Sepakat Segenap
11.02.10.2014,1104022015,Kampung Baru
11.02.10.2016,1104022016,Selamat Indah
11.02.10.2018,1104022017,Lawe Mejile
11.02.10.2017,1104022018,Lawe Kinge Lapter
11.02.10.2012,1104022019,Lawe Petanduk I
11.02.16.2005,1104023001,Naga Timbul
11.02.16.2006,1104023002,Gunung Pak-pak
11.02.16.2004,1104023003,Bun-bun Alas
11.02.16.2003,1104023004,Tanjung Sari
11.02.16.2001,1104023005,Bintang Alga Musara
11.02.16.2002,1104023006,Bintang Bukit Indah
11.02.16.2013,1104023007,Suka Damai
11.02.16.2023,1104023008,Sepakat
11.02.16.2015,1104023009,Punce Nali
11.02.16.2016,1104023010,Sade Ate
11.02.16.2017,1104023011,Akhih Majile
11.02.16.2018,1104023012,Ukhat Peseluk
11.02.16.2019,1104023013,Tunas Mude
11.02.16.2020,1104023014,Gaye Sendah
11.02.16.2021,1104023015,Kute Hakhapen
11.02.16.2014,1104023016,Tuah Kekhine
11.02.16.2011,1104023017,Lawe Sekhakut
11.02.16.2012,1104023018,Bunbun Indah
11.02.16.2009,1104023019,Laut Tawar
11.02.16.2010,1104023020,Kane Mende
11.02.16.2022,1104023021,Kompas
11.02.16.2007,1104023022,Bukit Meriah
11.02.16.2008,1104023023,Permata Musara
11.02.03.2016,1104030016,Tualang Sembilar
11.02.03.2015,1104030017,Terutung Payung Hilir
11.02.03.2014,1104030018,Terutung Payung Hulu
11.02.03.2020,1104030019,Likat
11.02.03.2021,1104030020,Rikit
11.02.03.2017,1104030021,Kuning I
11.02.03.2019,1104030022,Cinta Damai
11.02.03.2018,1104030023,Kuning Ii
11.02.03.2012,1104030024,Kute Lang-lang
11.02.03.2013,1104030025,Pedesi
11.02.03.2011,1104030026,Biak Muli
11.02.03.2009,1104030027,Terutung Megara Asli
11.02.03.2006,1104030028,Pinding
11.02.03.2005,1104030029,Lawe Hijo
11.02.03.2001,1104030034,Bambel Gabungan
11.02.03.2031,1104030040,Pulo Kendondong
11.02.03.2029,1104030041,Pulo Perengge
11.02.03.2028,1104030042,Kuta Antara
11.02.03.2026,1104030046,Terutung Seperai
11.02.03.2025,1104030047,Lawe Kihing
11.02.03.2023,1104030048,Bambel
11.02.03.2027,1104030049,Kute Seri
11.02.03.2002,1104030050,Kuta Buluh
11.02.03.2041,1104030051,Tembilakh Mbakhu
11.02.03.2038,1104030052,Terutung Payung Gabungan
11.02.03.2034,1104030053,Biak Muli Baru
11.02.03.2035,1104030054,Biak Muli Pantai Raja
11.02.03.2036,1104030055,Biak Muli Sejahtera
11.02.03.2039,1104030056,Lawe Hijo Metuah
11.02.03.2040,1104030057,Ampera
11.02.03.2037,1104030058,Lembah Haji
11.02.03.2042,1104030059,Kute Lang-lang Bakhu
11.02.03.2033,1104030060,Pancakh Iman
11.02.09.2005,1104031001,Maha Singkil
11.02.09.2006,1104031002,Tenembak Bintang
11.02.09.2004,1104031003,Alur Buluh
11.02.09.2003,1104031004,Tualang Baru
11.02.09.2001,1104031005,Kute Lengat Pangan
11.02.09.2002,1104031006,Kute Lengat Selian
11.02.09.2007,1104031007,Kute Lingga
11.02.09.2012,1104031008,Rema
11.02.09.2011,1104031009,Lawe Dua
11.02.09.2010,1104031010,Kerukunan
11.02.09.2008,1104031012,Rikit Bur
11.02.09.2016,1104031013,Amaliah
11.02.09.2018,1104031014,Gumpang
11.02.09.2014,1104031015,Pejuang
11.02.09.2017,1104031016,Sebudi Jaya
11.02.09.2013,1104031017,Bambel Baru
11.02.09.2015,1104031018,Darussalam
11.02.09.2019,1104031019,Kute Gekhat
11.02.09.2021,1104031020,Mbak Sako
11.02.09.2020,1104031021,Paye Khambung
11.02.09.2022,1104031022,Darul Imami
11.02.09.2023,1104031023,Rikit Bur Ii
11.02.09.2024,1104031024,Kute Empat Lima
11.02.14.2006,1104032001,Kute Lesung
11.02.14.2007,1104032002,Berandang
11.02.14.2004,1104032003,Lawe Sumur
11.02.14.2001,1104032004,Terutung Megara Lawe Pasaran
11.02.14.2002,1104032005,Kisam Gabungan
11.02.14.2010,1104032006,Panosan
11.02.14.2003,1104032007,Kisam Kute Pasir
11.02.14.2009,1104032008,Buah Pala
11.02.14.2008,1104032009,Kute Bunin
11.02.14.2005,1104032010,Lawe Sumur Baru
11.02.14.2017,1104032011,Setia Baru
11.02.14.2015,1104032012,Lawe Polak
11.02.14.2016,1104032013,Lawes Sumur Sepakat
11.02.14.2012,1104032014,Terutung Megahke Mbakhu
11.02.14.2011,1104032015,Lawe Pasaran Tengku Mbelin
11.02.14.2013,1104032016,Kisam Lestari
11.02.14.2014,1104032017,Kisam Kute Rambe
11.02.14.2018,1104032018,Teger Miko
11.02.04.2013,1104040001,Kute Rih
11.02.04.2016,1104040002,Kutacane Lama
11.02.04.2002,1104040003,Perapat Hilir
11.02.04.2003,1104040004,Perapat Hulu
11.02.04.2015,1104040005,Pulo Latong
11.02.04.2001,1104040010,Kota Kutacane
11.02.04.2004,1104040011,Muara Lawe Bulan
11.02.04.2005,1104040012,Mbarung
11.02.04.2010,1104040013,Pulonas
11.02.04.2007,1104040021,Batu Mbulan I
11.02.04.2008,1104040022,Batu Mbulan Ii
11.02.04.2006,1104040023,Batu Mbulan Asli
11.02.04.2009,1104040024,Kampung Raja
11.02.04.2011,1104040026,Kampung Melayu Gabungan
11.02.04.2012,1104040027,Terutung Pedi
11.02.04.2014,1104040029,Gumpang Jaya
11.02.04.2017,1104040030,Batu Mbulan Mbaru
11.02.04.2020,1104040031,Ujung Barat
11.02.04.2018,1104040032,Pulo Peding
11.02.04.2019,1104040033,Mendabe
11.02.04.2022,1104040034,Pekhapat Sepakat
11.02.04.2021,1104040035,Pekhapat Titi Panjang
11.02.04.2025,1104040036,Pulo Sanggakh
11.02.04.2027,1104040037,Mbarung Datuk Saudane
11.02.04.2024,1104040038,Batu Mbulan Sepakat
11.02.04.2026,1104040039,Melayu I
11.02.04.2023,1104040040,Alas Marancar
11.02.08.2002,1104041001,Pasir Penjengakan
11.02.08.2003,1104041002,Kutambaru
11.02.08.2001,1104041003,Pasir Gala
11.02.08.2012,1104041004,Lawe Rutung
11.02.08.2006,1104041005,Kute Bantil
11.02.08.2011,1104041006,Lawe Kolok
11.02.08.2004,1104041007,Lawe Sagu Hulu
11.02.08.2014,1104041012,Tenembak Juhar
11.02.08.2005,1104041013,Lawe Sagu Hilir
11.02.08.2013,1104041014,Kampung Nangka
11.02.08.2021,1104041016,Telaga Mekar
11.02.08.2016,1104041018,Kuta Buluh Botong
11.02.08.2017,1104041019,Katambaru Becawan
11.02.08.2023,1104041020,Pulonas Baru
11.02.08.2015,1104041021,Simpang Empat
11.02.08.2019,1104041022,Kandang Mbelang Mandiri
11.02.08.2020,1104041023,Mbacang Racun
11.02.08.2018,1104041024,Lawe Kinge
11.02.08.2028,1104041025,Pekhapet Timur
11.02.08.2029,1104041026,Bahagia
11.02.08.2030,1104041027,Kute Galuh Asli
11.02.08.2025,1104041028,Kuta Genting
11.02.08.2027,1104041029,Lawe Sagu
11.02.08.2026,1104041030,Pangguh
11.02.05.2013,1104050002,Kampung Baru
11.02.05.2011,1104050003,Purwodadi
11.02.05.2030,1104050004,Lawe Bekung
11.02.05.2005,1104050005,Salang Alas
11.02.05.2012,1104050006,Kuta Tinggi
11.02.05.2014,1104050014,Peranginan
11.02.05.2009,1104050015,Kuta Pasir
11.02.05.2015,1104050022,Natam
11.02.05.2025,1104050034,Kumbang Jaya
11.02.05.2026,1104050035,Kumbang Indah
11.02.05.2029,1104050036,Deleng Megakhe
11.02.05.2031,1104050037,Lawe Bekung Tampahan
11.02.05.2032,1104050038,Badar Indah
11.02.05.2027,1104050040,Natam Baru
11.02.05.2034,1104050041,Tanah Merah
11.02.05.2033,1104050042,Batu Mbekhong
11.02.05.2036,1104050043,Lawe Sekerah
11.02.05.2035,1104050044,Tanoh Megakhe
11.02.07.2001,1104051001,Gulo
11.02.07.2005,1104051002,Lawe Stul
11.02.07.2006,1104051003,Kite Merangun
11.02.07.2002,1104051004,Pulo Piku
11.02.07.2003,1104051005,Terutung Kute
11.02.07.2004,1104051006,Kute Ujung
11.02.07.2007,1104051007,Mamas
11.02.07.2008,1104051008,Tanjung Lama
11.02.07.2009,1104051009,Tanjung Muda
11.02.07.2011,1104051010,Tanjung Aman
11.02.07.2010,1104051011,Rambung Teldak
11.02.07.2012,1104051012,Sri Muda
11.02.07.2018,1104051013,Darul Makmur
11.02.07.2014,1104051014,Kute Rambe
11.02.07.2013,1104051015,Ujung Baru
11.02.07.2015,1104051016,Mamas Baru
11.02.07.2016,1104051017,Rambung Jaya
11.02.07.2017,1104051018,Makmur Jaya
11.02.07.2020,1104051019,Pulo Gabung
11.02.07.2022,1104051020,Istiqamah
11.02.07.2021,1104051021,Kokhtan Jaya
11.02.07.2023,1104051022,Lawe Mamas Indah
11.02.07.2019,1104051023,Tanjung Bakhu
11.02.07.2025,1104051024,Simpang Iv Tanjung
11.02.07.2024,1104051025,Tanjung Leuser
11.02.07.2026,1104051026,Lawe Pinis
11.02.07.2028,1104051027,Kuning Abadi
11.02.07.2027,1104051028,Buntul Kendawi
11.02.12.2010,1104052001,Deleng Damar
11.02.12.2005,1104052002,Simpang Tiga Jongar
11.02.12.2009,1104052003,Penyeberangan Cingkam
11.02.12.2006,1104052004,Jongar Asli
11.02.12.2002,1104052005,Lawe Penanggalan
11.02.12.2004,1104052006,Jambur Lak-lak
11.02.12.2003,1104052007,Lawe Mengkudu
11.02.12.2001,1104052008,Aunan Sepakat
11.02.12.2007,1104052009,Ketambe
11.02.12.2008,1104052010,Rumah Bundar
11.02.12.2021,1104052011,Kayu Metangur
11.02.12.2022,1104052012,Lawe Sembekan
11.02.12.2024,1104052013,Lawe Ger-ger
11.02.12.2023,1104052014,Lawe Beringin
11.02.12.2014,1104052015,Bener Bepapah
11.02.12.2016,1104052016,Datok Pining
11.02.12.2015,1104052017,Penungkunen
11.02.12.2019,1104052018,Jati Sara
11.02.12.2018,1104052019,Leuser
11.02.12.2020,1104052020,Bukit Mbakhu
11.02.12.2017,1104052021,Kati Maju
11.02.12.2013,1104052022,Lawe Aunan
11.02.12.2011,1104052023,Bintang Bener
11.02.12.2012,1104052024,Suka Rimbun
11.02.12.2025,1104052025,Simpur Jaya
11.02.13.2011,1104053001,Bunga Melur
11.02.13.2013,1104053002,Terutung Mbelang
11.02.13.2004,1104053003,Tenembak Lang-lang
11.02.13.2012,1104053004,Penampaan
11.02.13.2006,1104053005,Tualang Lama
11.02.13.2010,1104053006,Lawe Pangkat
11.02.13.2007,1104053007,Gusung Batu
11.02.13.2008,1104053008,Kaya Pangur
11.02.13.2002,1104053009,Ranto Dior
11.02.13.2003,1104053010,Lembah Alas
11.02.13.2009,1104053011,Sepakat
11.02.13.2005,1104053012,Salang Sigotom
11.02.13.2001,1104053013,Salang Baru
11.02.13.2014,1104053014,Salang Muara
11.02.13.2020,1104053015,Muhajirin
11.02.13.2021,1104053016,Beriring Naru
11.02.13.2016,1104053017,Tanoh Khukahen
11.02.13.2017,1104053018,Tading Ni Ulihi
11.02.13.2018,1104053019,Peseluk Pesimbe
11.02.13.2022,1104053020,Kati Jeroh
11.02.13.2019,1104053021,Kane Lot
11.02.13.2015,1104053022,Lawe Hakhum
11.03.05.2001,1105080001,Lokop
11.03.05.2003,1105080002,Tualang
11.03.05.2002,1105080003,Terujak
11.03.05.2004,1105080004,Leles
11.03.05.2005,1105080013,Ujung Karang
11.03.05.2011,1105080014,Umah Taring
11.03.05.2010,1105080015,Sunti
11.03.05.2009,1105080016,Seku Alan
11.03.05.2008,1105080017,Loot
11.03.05.2006,1105080018,Nalon
11.03.05.2007,1105080019,Jering
11.03.05.2016,1105080020,Rampah
11.03.05.2015,1105080021,Mesir
11.03.05.2014,1105080022,Seuleumak
11.03.05.2013,1105080023,Sembuang
11.03.05.2012,1105080028,Bunin
11.03.05.2022,1105080029,Arul Durin
11.03.20.2008,1105081001,Hti Rantau Naro
11.03.20.2007,1105081002,Tampur Boor
11.03.20.2006,1105081003,Tampur Paloh
11.03.20.2005,1105081004,Melidi
11.03.20.2002,1105081005,Batu Sumbang
11.03.20.2001,1105081006,Simpang Jernih
11.03.20.2003,1105081007,Pante Kera
11.03.20.2004,1105081008,Rantau Panjang
11.03.24.2001,1105082001,Arul Pinang
11.03.24.2002,1105082002,Peunaron Baru
11.03.24.2003,1105082003,Peunaron Lama
11.03.24.2004,1105082004,Bukit Tiga
11.03.24.2006,1105082006,Sri Mulya
11.03.04.2004,1105090001,Buket Tiga
11.03.04.2005,1105090002,Benteng
11.03.04.2006,1105090003,Afeling Ii Bukit
11.03.04.2003,1105090004,Alue Drien
11.03.04.2002,1105090005,Alue Canang
11.03.04.2001,1105090006,Jambo Labu
11.03.04.2009,1105090007,Alue Buloh
11.03.04.2008,1105090008,Peutow
11.03.04.2007,1105090009,Keumuneng Hulu
11.03.04.2010,1105090010,Alue Teh
11.03.04.2013,1105090011,Paya Tampah
11.03.04.2014,1105090012,Paya Bili Dua
11.03.04.2011,1105090013,Paya Rambong
11.03.04.2012,1105090014,Alue Gadeng Sa
11.03.04.2022,1105090015,Birem Rayeuk
11.03.04.2017,1105090016,Keude Birem
11.03.04.2019,1105090017,Aramiyah
11.03.04.2015,1105090018,Paya Bili Sa
11.03.04.2026,1105090019,Merbou Dua
11.03.04.2016,1105090020,Paya Peulawi
11.03.04.2018,1105090021,Bayeun
11.03.04.2023,1105090022,Alue Gadeng
11.03.04.2024,1105090023,Alue Gadeng Dua
11.03.04.2021,1105090024,Buket Seuleumak
11.03.04.2020,1105090025,Blang Tualang
11.03.04.2025,1105090026,Alue Sentang
11.03.04.2027,1105090027,Alue Nyamoek
11.03.08.2014,1105100001,Alue Tuwi
11.03.08.2012,1105100002,Alue Kaul
11.03.08.2011,1105100003,Alue Punti
11.03.08.2008,1105100004,Damar Siput
11.03.08.2009,1105100005,Simpang Peut
11.03.08.2007,1105100006,Sarah Kayee
11.03.08.2006,1105100007,Alue Seuleumak
11.03.08.2010,1105100008,Simpang Aneuh
11.03.08.2001,1105100009,Bayeun
11.03.08.2013,1105100010,Sarah Teube
11.03.08.2002,1105100011,Rantau Panjang
11.03.08.2003,1105100012,Alue Raya
11.03.08.2005,1105100013,Seuneubok Dalam
11.03.08.2004,1105100014,Alue Kumba
11.03.19.2008,1105101001,Gajah Mentah
11.03.19.2010,1105101002,Seuneubok Aceh
11.03.19.2009,1105101003,Seuneubok Pase
11.03.19.2012,1105101004,Sungai Simpang
11.03.19.2007,1105101005,Paya Keutapang
11.03.19.2006,1105101006,Alue Itam
11.03.19.2005,1105101007,Buket Drien
11.03.19.2004,1105101008,Buket Seulamat
11.03.19.2013,1105101009,Kuala Parek
11.03.19.2003,1105101010,Labuhan Keudee
11.03.19.2011,1105101011,Krueng Lingka
11.03.19.2002,1105101012,Geulumpang Payong
11.03.19.2001,1105101013,Alue Rangan
11.03.07.2031,1105110008,Cek Mbon
11.03.07.2025,1105110018,Seuneubok Pidie
11.03.07.2020,1105110019,Kuala Leuge
11.03.07.2023,1105110020,Seuneubok Peusangan
11.03.07.2028,1105110023,Lubok Pempeng
11.03.07.2026,1105110024,Dama Tutong
11.03.07.2021,1105110025,Balee Buya
11.03.07.2027,1105110026,Matang Gleum
11.03.07.2022,1105110027,Alue Nibong
11.03.07.2029,1105110028,Buket Pala
11.03.07.2033,1105110029,Blang Simpo
11.03.07.2030,1105110030,Paya Kalui
11.03.07.2007,1105110031,Alue Dua Paya Gajah
11.03.07.2024,1105110032,Seuneubok Aceh
11.03.07.2005,1105110033,Uteun Dama
11.03.07.2032,1105110034,Paya Meuligou
11.03.07.2006,1105110035,Punti
11.03.07.2019,1105110036,Keumuneng
11.03.07.2014,1105110037,Bangka Rimung
11.03.07.2004,1105110038,Leuge
11.03.07.2012,1105110039,Lhok Dalam
11.03.07.2016,1105110040,Bandrong
11.03.07.2015,1105110042,Tanoh Rata
11.03.07.2002,1105110043,Tualang
11.03.07.2003,1105110044,Keude Peureulak
11.03.07.2018,1105110045,Cot Muda Itam
11.03.07.2001,1105110046,Pasir Putih
11.03.07.2008,1105110047,Blang Bitra
11.03.07.2013,1105110055,Beusa Meuranoe
11.03.07.2011,1105110056,Seumatang Muda Itam
11.03.07.2017,1105110057,Blang Balok
11.03.07.2009,1105110058,Kuala Bugak
11.03.07.2010,1105110059,Paya Lipah
11.03.07.2036,1105110060,Cot Geulumpang
11.03.07.2038,1105110062,Cot Keh
11.03.07.2034,1105110063,Blang Batee
11.03.07.2037,1105110064,Alue Rambong
11.03.07.2035,1105110065,Matang Peulawi
11.03.17.2004,1105111001,Buket Meriam
11.03.17.2009,1105111002,Seuneubok Punti
11.03.17.2008,1105111003,Alue Bugeng
11.03.17.2007,1105111004,Seuneubok Teungoh
11.03.17.2006,1105111005,Seuneubok Teupin
11.03.17.2019,1105111006,Alue Bu Alue Lhok
11.03.17.2005,1105111007,Alue Gureb
11.03.17.2015,1105111008,Alue Bu Alue Nireh
11.03.17.2012,1105111009,Seuneubok Paya
11.03.17.2014,1105111010,Seuneubok Rawang
11.03.17.2013,1105111011,Alue Tho
11.03.17.2017,1105111012,Seuneubok Lapang
11.03.17.2011,1105111013,Seuneubok Jalan
11.03.17.2018,1105111014,Gelanggang Meurak
11.03.17.2010,1105111015,Seumatang Keude
11.03.17.2001,1105111016,Babah Krueng
11.03.17.2002,1105111017,Kruet Lintang
11.03.17.2003,1105111018,Jengki
11.03.17.2016,1105111019,Seuneubok Dalam
11.03.17.2020,1105111020,Tualang Pateng
11.03.18.2011,1105112001,Kabu
11.03.18.2008,1105112002,Beringen
11.03.18.2004,1105112003,Teumpeun
11.03.18.2009,1105112004,Kebon Tempeun
11.03.18.2003,1105112005,Paya Seungat
11.03.18.2007,1105112006,Tanjong Tualang
11.03.18.2001,1105112007,Beusa Seberang
11.03.18.2010,1105112008,Paya Gajah
11.03.18.2002,1105112009,Mon Geudong
11.03.18.2005,1105112010,Alue Bu Tuha
11.03.18.2006,1105112011,Alue Bu Jalan
11.03.18.2012,1105112012,Paya Biek
11.03.18.2013,1105112013,Beusa Baroh
11.03.18.2015,1105112014,Alue Bu Tunong
11.03.18.2014,1105112015,Alue Bu Jalan Baroh
11.03.10.2022,1105120001,Beurandang
11.03.10.2019,1105120002,Alue Geunteng
11.03.10.2018,1105120003,Kliet
11.03.10.2017,1105120004,Tampak
11.03.10.2016,1105120005,Paya Palas
11.03.10.2021,1105120006,Alue Batee
11.03.10.2008,1105120007,Bhom Lama
11.03.10.2009,1105120008,Pasi Puteh
11.03.10.2010,1105120009,Alue Dua
11.03.10.2011,1105120010,Buket Pala
11.03.10.2015,1105120011,Punti Payong
11.03.10.2014,1105120012,Seumali
11.03.10.2020,1105120013,Pertamina
11.03.10.2005,1105120014,Blang Barom
11.03.10.2004,1105120015,Pulo Blang
11.03.10.2002,1105120016,Seuneubok Johan
11.03.10.2001,1105120017,Paya Unou
11.03.10.2003,1105120018,Seuneubok Baro
11.03.10.2006,1105120019,Seuneubok Dalam
11.03.10.2007,1105120020,Seuleumak Muda
11.03.10.2012,1105120021,Mata Ie
11.03.10.2013,1105120022,Alue Udep
11.03.10.2024,1105120023,Seumanah Jaya
11.03.03.2061,1105130042,Dama Pulo
11.03.03.2062,1105130043,Gureb Blang
11.03.03.2058,1105130044,Seuneubok Tutong
11.03.03.2060,1105130045,Sampoimah
11.03.03.2059,1105130046,Seuneubok Tuha
11.03.03.2055,1105130047,Buket Langa
11.03.03.2057,1105130048,Buket Juara
11.03.03.2056,1105130049,Buket Pala
11.03.03.2009,1105130050,Meunasah Pu'uk
11.03.03.2002,1105130051,Keude Blang
11.03.03.2010,1105130078,Bantayan Timu
11.03.03.2005,1105130079,Gampong Aceh
11.03.03.2014,1105130080,Keude Aceh
11.03.03.2006,1105130081,Kuta Blang
11.03.03.2023,1105130083,Seuneubok Bacee
11.03.03.2029,1105130084,Titi Baro
11.03.03.2065,1105130103,Seuneubokteungoh P.puntong
11.03.03.2012,1105130104,Seuneubok Rambong
11.03.03.2003,1105130105,Tanoh Anoe
11.03.03.2007,1105130106,Gampong Tanjong
11.03.03.2004,1105130107,Kuala Peudawa Puntong
11.03.03.2001,1105130108,Gampong Jawa
11.03.03.2008,1105130109,Blang Geulumpang
11.03.03.2053,1105130111,Gampong Jalan
11.03.03.2052,1105130112,Buket Meulinteung
11.03.03.2051,1105130113,Buket Jok
11.03.03.2054,1105130114,Teupin Batee
11.03.03.2049,1105130115,Alue Dua Muka S
11.03.03.2047,1105130116,Tanjong Kapai
11.03.03.2064,1105130117,Gampong Baro
11.03.03.2013,1105130118,Kuala Idi
11.03.03.2011,1105130119,Keutapang Mameh
11.03.03.2050,1105130120,Ulee Blang
11.03.03.2048,1105130121,Alue Dua Muka O
11.03.03.2067,1105130122,Kuta Lawah
11.03.16.2008,1105131001,Asan Rampak
11.03.16.2012,1105131002,Buket Kuta
11.03.16.2014,1105131003,Blang Kuta
11.03.16.2004,1105131004,Alue Batee
11.03.16.2017,1105131005,Paya Bili Sa
11.03.16.2015,1105131006,Blang Buket
11.03.16.2003,1105131007,Kuta Baro
11.03.16.2011,1105131008,Seuneubok Teungoh
11.03.16.2016,1105131009,Seuneubok Peunteut
11.03.16.2013,1105131010,Sama Dua
11.03.16.2001,1105131011,Gampong Keude
11.03.16.2002,1105131012,Meunasah Krueng
11.03.16.2006,1105131013,Paya Bili Dua
11.03.16.2010,1105131014,Paya Dua
11.03.16.2009,1105131015,Gampong Kuala
11.03.16.2007,1105131016,Alue Ie Itam
11.03.16.2005,1105131017,Matang Rayeuk
11.03.15.2009,1105132001,Seuneubok Bayu
11.03.15.2002,1105132002,Jambo Reuhat
11.03.15.2010,1105132003,Blang Rambong
11.03.15.2007,1105132004,Ulee Jalan
11.03.15.2006,1105132005,Seuneubok Kandang
11.03.15.2003,1105132006,Seuneubok Benteng
11.03.15.2004,1105132007,Seuneubok Pango
11.03.15.2008,1105132008,Uram Jalan
11.03.15.2001,1105132009,Jalan Dua
11.03.15.2015,1105132010,Panton Rayeuk T
11.03.15.2012,1105132011,Panton Rayeuk A
11.03.15.2013,1105132012,Panton Rayeuk B
11.03.15.2014,1105132013,Panton Rayeuk M
11.03.15.2011,1105132014,Buket Drien
11.03.15.2016,1105132015,Paya Laman
11.03.15.2005,1105132016,Seuneubok Simpang
11.03.14.2017,1105133001,Alue Lhok
11.03.14.2011,1105133002,Padang Kasah
11.03.14.2018,1105133003,Seuneubok Buya
11.03.14.2009,1105133004,Paya Awee
11.03.14.2010,1105133005,Paya Gaboh
11.03.14.2019,1105133006,Seuneubok Drien
11.03.14.2007,1105133007,Keude Keumuneng
11.03.14.2006,1105133008,Gampong Keumuneng
11.03.14.2003,1105133009,Seuneubok Meureudu
11.03.14.2023,1105133010,Seuneubok Punti
11.03.14.2025,1105133011,Seuneubok Dalam
11.03.14.2024,1105133012,Seuneubok Jalan
11.03.14.2012,1105133013,Buket Teukuh
11.03.14.2008,1105133014,Keumuneng Lhok
11.03.14.2022,1105133015,Buket Rumiya
11.03.14.2016,1105133016,Alue Kumbang M
11.03.14.2015,1105133017,Alue Kumbang A
11.03.14.2002,1105133018,Seuneubok Baro
11.03.14.2013,1105133019,Buket Pu'uk
11.03.14.2001,1105133020,Seuneubok Buloh
11.03.14.2014,1105133021,Blang Minjei
11.03.14.2021,1105133022,Blang Guci
11.03.14.2020,1105133023,Bantayan Barat
11.03.14.2004,1105133024,Seuneubok Teupin Panah
11.03.14.2005,1105133025,Teupin Panah
11.03.21.2009,1105134001,Seuneubok Aceh Baro
11.03.21.2012,1105134002,Lhok Leumak
11.03.21.2015,1105134003,Seuneubok Teungoh
11.03.21.2003,1105134004,Meunasah Aroen
11.03.21.2011,1105134005,Lhok Dalam
11.03.21.2016,1105134006,Lhok Meureu
11.03.21.2014,1105134007,Panton Meurebo
11.03.21.2008,1105134008,Lhok Panjoe
11.03.21.2006,1105134009,Alue Jangat
11.03.21.2001,1105134010,Meudang Ara
11.03.21.2013,1105134011,Seuneubok Kulam
11.03.21.2002,1105134012,Gunong Putoh
11.03.21.2005,1105134013,Seuneubok Lapang
11.03.21.2004,1105134014,Keude Dua
11.03.21.2007,1105134015,Buket Peulawi
11.03.21.2010,1105134016,Pulo Blang
11.03.23.2001,1105135001,Keutapang Dua
11.03.23.2012,1105135002,Matang Rayeuk Smk
11.03.23.2003,1105135003,Meunasah Jeumpa
11.03.23.2004,1105135004,Lhok Asahan
11.03.23.2005,1105135005,Tualang Dalam
11.03.23.2006,1105135006,Seuneubok Kuyun
11.03.23.2007,1105135007,Ulee Glee
11.03.23.2008,1105135008,Seuneubok Barat
11.03.23.2009,1105135009,Seuneubok Teungoh
11.03.23.2010,1105135010,Seuneubok Timu
11.03.23.2011,1105135011,Matang Bungong
11.03.23.2002,1105135012,Matang Rayeuk Pp
11.03.23.2013,1105135013,Seuneubok Dalam
11.03.01.2009,1105140001,Seuneubok Simpang
